iteration, x
86, 1.58577802354611
87, 1.6027237414464153
88, 1.6196370277706642
89, 1.636517944760741
90, 1.6533665545445269
91, 1.6701829191358988
92, 1.68696710043473
93, 1.7037191592847032
94, 1.720439151990787
95, 1.7371271445771828
96, 1.7537831982697092
97, 1.7704073741694706
98, 1.7869997332528578
99, 1.803560336371547
100, 1.820089244252501
101, 1.836586517497969
102, 1.8530522165854852
103, 1.8694864018678718
104, 1.885889133573236
105, 1.9022604718049705
106, 1.9186004765417557
107, 1.9349092076375567
108, 1.9511867248216255
109, 1.9674330876985004
110, 1.9836483565147582
111, 1.9998325908247088
112, 2.01598584926258
113, 2.0321081909701504
114, 2.0481996749659377
115, 2.064260360145196
116, 2.080290305279912
117, 2.0962895690188135
118, 2.1122582098873646
119, 2.1281962862877633
120, 2.144103856498946
121, 2.1599809786765856
122, 2.1758277108530915
123, 2.19164411093761
124, 2.2074302367160223
125, 2.223186145850951
126, 2.238911895881749
127, 2.254607558940966
128, 2.27027318283654
129, 2.285908823456319
130, 2.3015145382034934
131, 2.317090384371045
132, 2.3326364191417506
133, 2.348152699588177
134, 2.3636392826726857
135, 2.3790962252474297
136, 2.3945235840543555
137, 2.409921415725201
138, 2.425289776781498
139, 2.4406287236345694
140, 2.4559383125855327
141, 2.4712185998252956
142, 2.486469641434562
143, 2.5016914933838237
144, 2.5168842115333696
145, 2.532047851633278
146, 2.547182469323422
147, 2.562288120133466
148, 2.5773648594828673
149, 2.5924127426808763
150, 2.6074318249399715
151, 2.6224221616641303
152, 2.637383807560418
153, 2.652316817501598
154, 2.667221246250361
155, 2.682097148459328
156, 2.6969445786710495
157, 2.711763591318003
158, 2.7265542407225944
159, 2.741316581097161
160, 2.7560506665439655
161, 2.7707565510552015
162, 2.7854342885129917
163, 2.8000839326893856
164, 2.814705537246363
165, 2.8292991557358316
166, 2.843864841599629
167, 2.85840264816952
168, 2.8729126286671995
169, 2.8873948362042907
170, 2.9018493237823453
171, 2.9162761442928438
172, 2.9306753505171947
173, 2.945046995126737
174, 2.959391134338182
175, 2.9737078338003484
176, 2.9879971321445176
177, 3.002259081817443
178, 3.0164937351618537
179, 3.030701144416454
180, 3.044881361715929
181, 3.0590344390909383
182, 3.0731604284681193
183, 3.0872593816700875
184, 3.1013313504154345
185, 3.1153763863187285
186, 3.129394540890516
187, 3.1433858655373212
188, 3.1573504115616435
189, 3.1712882301619616
190, 3.185199372432728
191, 3.1990838893643767
192, 3.2129418318433163
193, 3.2267732506519318
194, 3.2405781964685882
195, 3.254356719867624
196, 3.2681088713193582
197, 3.281834701190084
198, 3.2955342597420754
199, 3.3092075971335797
200, 3.3228547634188237
201, 3.33647580854801
202, 3.3500707823673204
203, 3.3636397346189106
204, 3.3771827161667916
205, 3.390699793563191
206, 3.4041910004841056
207, 3.4176563864000524
208, 3.4310960006809585
209, 3.4445098925961624
210, 3.457898111314419
211, 3.471260705903892
212, 3.4845977253321583
213, 3.4979092184662077
214, 3.5111952340724417
215, 3.524455820816676
216, 3.5376910272641364
217, 3.5509009018794626
218, 3.564085493026706
219, 3.5772448489693303
220, 3.590379017870212
221, 3.6034880477916404
222, 3.6165719866953157
223, 3.629630882442353
224, 3.6426647827932777
225, 3.655673735408028
226, 3.668657787845954
227, 3.6816169875658207
228, 3.694551381925802
229, 3.7074610181834875
230, 3.7203459434958757
231, 3.733206204919381
232, 3.7460418494098278
233, 3.758852923822454
234, 3.77163947491191
235, 3.7844015837296636
236, 3.7971392690055223
237, 3.8098525753539323
238, 3.8225415493775214
239, 3.8352062375837632
240, 3.847846686384979
241, 3.8604629420983367
242, 3.8730550509458515
243, 3.8856230590543857
244, 3.898167012455649
245, 3.9106869570861975
246, 3.923182938787435
247, 3.935655003305612
248, 3.948103196291825
249, 3.960527563302021
250, 3.9729281497969904
251, 3.9853050011423714
252, 3.9976581626086514
253, 4.009987679371162
254, 4.0222935965100834
255, 4.034575959010444
256, 4.046834811762116
257, 4.059070199559821
258, 4.07128216710313
259, 4.083470758996454
260, 4.09563601974906
261, 4.107777993775054
262, 4.119896725393394
263, 4.131992258827883
264, 4.144064638207172
265, 4.156113937933965
266, 4.1681401827414595
267, 4.180143410080857
268, 4.192123663947769
269, 4.2040809882478705
270, 4.216015426796891
271, 4.227927023320618
272, 4.2398158214549015
273, 4.251681864745647
274, 4.263525196648822
275, 4.275345860530451
276, 4.2871438996666145
277, 4.298919357243458
278, 4.310672276357179
279, 4.322402700014041
280, 4.334110671130358
281, 4.3457962325325115
282, 4.357459426956934
283, 4.369100297050122
284, 4.380718885368628
285, 4.3923152343790655
286, 4.403889386458103
287, 4.415441383892475
288, 4.426971268878964
289, 4.438479083524422
290, 4.449964869845752
291, 4.461428669769921
292, 4.472870525133953
293, 4.484290477684928
294, 4.495688569079989
295, 4.50706486636229
296, 4.518419401136111
297, 4.529752203942592
298, 4.541063316326851
299, 4.552352779749295
300, 4.5636206355856155
301, 4.574866925126797
302, 4.586091689579108
303, 4.597294970064108
304, 4.608476807618643
305, 4.619637243194846
306, 4.630776317660143
307, 4.641894071797242
308, 4.652990546304141
309, 4.664065781794129
310, 4.675119818795779
311, 4.686152697752956
312, 4.697164459024808
313, 4.708155142885778
314, 4.719124789525591
315, 4.730073439049263
316, 4.741001131477095
317, 4.75190790674468
318, 4.762793804702899
319, 4.773658865117919
320, 4.7845031276711945
321, 4.795326631959471
322, 4.806129417494778
323, 4.816911523704436
324, 4.827672989931054
325, 4.838413874065932
326, 4.84913421472056
327, 4.859834037195653
328, 4.870513380718957
329, 4.8811722844382475
330, 4.89181078742133
331, 4.90242892865604
332, 4.913026747050235
333, 4.92360428143181
334, 4.9341615705486825
335, 4.944698653068802
336, 4.955215567580145
337, 4.9657123525907165
338, 4.976189046528554
339, 4.986645687741719
340, 4.997082314498304
341, 5.007498964986429
342, 5.017895677314248
343, 5.028272489509936
344, 5.038629439521699
345, 5.048966565217778
346, 5.059283904386435
347, 5.069581494735964
348, 5.079859373894685
349, 5.090117579410953
350, 5.100356148753148
351, 5.110575119309677
352, 5.120774528388979
353, 5.130954413219517
354, 5.141114810949791
355, 5.151255768036045
356, 5.16137732681723
357, 5.171479512710624
358, 5.181562362765383
359, 5.191625913958789
360, 5.201670203196389
361, 5.211695267312113
362, 5.221701143068408
363, 5.23168786715637
364, 5.241655476195868
365, 5.251604006735679
366, 5.2615334952536115
367, 5.2714439781566345
368, 5.281335491781016
369, 5.291208072392441
370, 5.301061756186146
371, 5.310896579287049
372, 5.320712577749877
373, 5.3305097875592935
374, 5.340288244630034
375, 5.350047984807026
376, 5.359789043865527
377, 5.36951145751125
378, 5.37921526138049
379, 5.38890049104026
380, 5.398567181988409
381, 5.408215369653768
382, 5.4178450893962635
383, 5.4274563765070525
384, 5.437049266208657
385, 5.446623796129567
386, 5.45618000540273
387, 5.465717923744342
388, 5.475237586186891
389, 5.484739027697935
390, 5.494222283180282
391, 5.5036873874721675
392, 5.513134375347436
393, 5.522563281515712
394, 5.531974140622585
395, 5.541366987249788
396, 5.5507418559153665
397, 5.5600987810738705
398, 5.569437797116522
399, 5.578758938371395
400, 5.5880622391036
401, 5.5973477335154564
402, 5.6066154557466685
403, 5.615865439874511
404, 5.625097719914004
405, 5.634312329818089
406, 5.643509303477807
407, 5.652688674722483
408, 5.6618504773199
409, 5.670994744976471
410, 5.68012151133743
411, 5.689230809987001
412, 5.698322674448576
413, 5.707397138184904
414, 5.716454234598251
415, 5.725493995277186
416, 5.7345164459946565
417, 5.743521627727881
418, 5.7525095735358525
419, 5.761480316414176
420, 5.770433889295185
421, 5.779370325048054
422, 5.788289656478916
423, 5.797191916330989
424, 5.806077137284677
425, 5.814945351957705
426, 5.823796592905222
427, 5.8326308926199255
428, 5.841448283532181
429, 5.850248798010127
430, 5.859032468359806
431, 5.867799326825277
432, 5.87654940558873
433, 5.885282736770605
434, 5.893999352429708
435, 5.902699284563332
436, 5.911382565107373
437, 5.920049225936441
438, 5.928699298863988
439, 5.937332815642411
440, 5.945949807963188
441, 5.954550307456978
442, 5.963134345693748
443, 5.971701954182884
444, 5.980253164373316
445, 5.988788007713897
446, 5.997306516868063
447, 6.005808721909528
448, 6.0142946540603495
449, 6.022764344483222
450, 6.031217824281603
451, 6.039655124499834
452, 6.048076276123273
453, 6.056481310078417
454, 6.0648702572330215
455, 6.073243148396232
456, 6.0816000143187114
457, 6.089940885692761
458, 6.098265793152448
459, 6.106574767273727
460, 6.114867838574571
461, 6.123145037515094
462, 6.131406394497678
463, 6.139651939867095
464, 6.1478817039106355
465, 6.156095716858234
466, 6.16429400888259
467, 6.172476610099303
468, 6.180643550566985
469, 6.1887948602873974
470, 6.19693056920557
471, 6.20505070720993
472, 6.213155304132419
473, 6.221244389748635
474, 6.229317993777939
475, 6.237376145883592
476, 6.245418871912418
477, 6.2534462042891485
478, 6.261458172789831
479, 6.269454806813955
480, 6.27743613570405
481, 6.285402188745793
482, 6.293352995168117
483, 6.301288584143308
484, 6.309208984787104
485, 6.317114226158802
486, 6.3250043372613565
487, 6.332879347041484
488, 6.340739284389766
489, 6.348584178140746
490, 6.3564140570730405
491, 6.364228949909428
492, 6.372028885316962
493, 6.379813891907071
494, 6.387583998235655
495, 6.395339232803195
496, 6.4030796240548495
497, 6.41080520038056
498, 6.418515990115148
499, 6.426212021538426
500, 6.433893322875289
501, 6.4415599222958235
502, 6.44921184791541
503, 6.456849127794819
504, 6.464471789940318
505, 6.472079862303774
506, 6.479673372782751
507, 6.487252349220617
508, 6.494816819406641
509, 6.502366811076101
510, 6.509902351910381
511, 6.517423469537077
512, 6.524930191530092
513, 6.532422545409749
514, 6.539900558642883
515, 6.547364258642949
516, 6.554813672770121
517, 6.562248828331395
518, 6.56966975258069
519, 6.577076472718958
520, 6.5844690158942685
521, 6.591847409201926
522, 6.599211679684572
523, 6.606561854332274
524, 6.613897960082642
525, 6.621220023820921
526, 6.628528072380099
527, 6.6358221325410005
528, 6.643102231032402
529, 6.650368394531122
530, 6.657620649662127
531, 6.6648590229986375
532, 6.672083541062222
533, 6.679294230322909
534, 6.686491117199277
535, 6.693674228058569
536, 6.700843598507867
537, 6.707999251290678
538, 6.715141208106562
539, 6.722269495174941
540, 6.729384138665855
541, 6.736485164700073
542, 6.743572599349212
543, 6.750646468635859
544, 6.7577067985336905
545, 6.7647536149675815
546, 6.771786943813739
547, 6.778806810899809
548, 6.785813242005001
549, 6.792806262860203
550, 6.799785899148099
551, 6.806752176503299
552, 6.813705120512439
553, 6.820644756714316
554, 6.827571110599997
555, 6.834484207612945
556, 6.84138407314913
557, 6.84827073255715
558, 6.855144211138357
559, 6.862004534146958
560, 6.868851726790157
561, 6.875685814228256
562, 6.88250682157478
563, 6.889314773896591
564, 6.896109696214018
565, 6.902891613500963
566, 6.909660550685025
567, 6.91641653264762
568, 6.923159584224098
569, 6.929889730203857
570, 6.936606995330473
571, 6.943311404301808
572, 6.950002981770132
573, 6.956681752342244
574, 6.963347740579588
575, 6.9700009709983695
576, 6.9766414680696816
577, 6.983269256219616
578, 6.989884359829388
579, 6.9964868032354435
580, 7.003076610729595
581, 7.009653806559126
582, 7.0162184149269144
583, 7.0227704599915555
584, 7.029309965867474
585, 7.035836956625041
586, 7.042351456290705
587, 7.048853488847095
588, 7.0553430782331485
589, 7.061820248344231
590, 7.0682850146523215
591, 7.074737397152441
592, 7.081177430189586
593, 7.087605137420788
594, 7.094020542458625
595, 7.10042366887134
596, 7.106814540182936
597, 7.113193179873285
598, 7.119559611378223
599, 7.12591385808967
600, 7.1322559433557196
601, 7.138585890480743
602, 7.144903722725508
603, 7.151209463307263
604, 7.157503135399858
605, 7.16378476213384
606, 7.170054366596554
607, 7.176311971832258
608, 7.182557600842215
609, 7.188791276584807
610, 7.195013021975629
611, 7.201222859887603
612, 7.207420813151075
613, 7.213606904553924
614, 7.219781156841659
615, 7.225943592717531
616, 7.232094234842633
617, 7.238233105836004
618, 7.244360228274732
619, 7.250475624694059
620, 7.256579317587489
621, 7.262671329406885
622, 7.268751682562577
623, 7.274820399423466
624, 7.280877502317126
625, 7.286923013529911
626, 7.292956955307057
627, 7.298979349852785
628, 7.304990219330407
629, 7.310989585862429
630, 7.316977471530655
631, 7.322953898376293
632, 7.328918888400055
633, 7.334872463562265
634, 7.34081464578296
635, 7.346745456941996
636, 7.3526649188791495
637, 7.358573053394225
638, 7.364469882247159
639, 7.370355427158115
640, 7.376229709807603
641, 7.382092751836573
642, 7.387944574846516
643, 7.393785200399579
644, 7.399614644376792
645, 7.405432910096404
646, 7.411240040552036
647, 7.417036057062162
648, 7.4228209809045875
649, 7.42859483331654
650, 7.434357635494747
651, 7.440109408595534
652, 7.445850173734908
653, 7.451579951988639
654, 7.457298764392357
655, 7.463006631941629
656, 7.4687035755920546
657, 7.4743896162593435
658, 7.4800647748194145
659, 7.485729072108474
660, 7.491382528923099
661, 7.497025166020339
662, 7.502657004117789
663, 7.508278063893683
664, 7.513888365986981
665, 7.519487930997451
666, 7.525076779485766
667, 7.5306549319735785
668, 7.536222408943615
669, 7.541779230839765
670, 7.547325418067163
671, 7.552860990992275
672, 7.558385969942993
673, 7.563900375208712
674, 7.569404227040424
675, 7.574897545650803
676, 7.580380351214292
677, 7.585852663867188
678, 7.591314503707733
679, 7.5967658907962
680, 7.602206845154975
681, 7.607637386768651
682, 7.613057535584113
683, 7.618467311510619
684, 7.623866734419898
685, 7.6292558241462265
686, 7.634634600486526
687, 7.640003083200436
688, 7.645361292010414
689, 7.650709246601818
690, 7.656046966622991
691, 7.661374471685351
692, 7.666691781363477
693, 7.671998915195199
694, 7.677295892681677
695, 7.682582733287496
696, 7.6878594564407505
697, 7.693126081533131
698, 7.69838262792001
699, 7.703629099227184
700, 7.708865528731392
701, 7.714091936093027
702, 7.719308340474683
703, 7.7245147610020855
704, 7.729711216764174
705, 7.734897726813167
706, 7.74007431016466
707, 7.7452409857976825
708, 7.750397772654792
709, 7.755544689642142
710, 7.760681755629569
711, 7.765808989450663
712, 7.770926409902849
713, 7.776034035747468
714, 7.781131885709854
715, 7.786219978479405
716, 7.791298332709673
717, 7.796366967018432
718, 7.801425899987764
719, 7.80647515016413
720, 7.8115147360584585
721, 7.816544676146211
722, 7.821564988867468
723, 7.826575692627009
724, 7.831576805794388
725, 7.836568346704004
726, 7.841550333655194
727, 7.846522784912302
728, 7.851485718704758
729, 7.856439153227159
730, 7.861383106639344
731, 7.866317597066475
732, 7.871242642599114
733, 7.876158261293301
734, 7.8810644711706335
735, 7.885961290218341
736, 7.890848736389371
737, 7.895726827602458
738, 7.900595581742208
739, 7.905455016659178
740, 7.910305150169942
741, 7.91514600005719
742, 7.919977584069784
743, 7.924799919922856
744, 7.929613025297871
745, 7.9344169178427135
746, 7.9392116151717635
747, 7.943997134865974
748, 7.948773494472954
749, 7.953540711507034
750, 7.958298803449364
751, 7.963047787747975
752, 7.967787681817863
753, 7.9725185036272554
754, 7.977240270197957
755, 7.9819529986507085
756, 7.986656706271549
757, 7.991351410313924
758, 7.996037127998766
759, 8.000713876514565
760, 8.005381673017457
761, 8.010040534631298
762, 8.014690478447745
763, 8.019331521526329
764, 8.02396368089454
765, 8.028586973547906
766, 8.033201416450064
767, 8.037807026532848
768, 8.042403820696359
769, 8.04699181580905
770, 8.051571028707814
771, 8.056141476198029
772, 8.060703175053677
773, 8.0652561420174
774, 8.069800393800582
775, 8.074335947083435
776, 8.078862818515061
777, 8.083381024713553
778, 8.08789058226606
779, 8.09239150772886
780, 8.096883817627456
781, 8.101367528456645
782, 8.10584265668059
783, 8.110309218732915
784, 8.114767231016769
785, 8.11921670990491
786, 8.123657671739787
787, 8.128090132833613
788, 8.132514109468449
789, 8.13692961789628
790, 8.141336674339088
791, 8.145735294988947
792, 8.150125496008078
793, 8.154507293528956
794, 8.158880703654361
795, 8.163245742457473
796, 8.16760242598195
797, 8.171950770242
798, 8.176290791222469
799, 8.180622504878905
800, 8.184945927137653
801, 8.189261073895922
802, 8.19356796102187
803, 8.197866604354683
804, 8.202157019704647
805, 8.206439222853238
806, 8.210713229553185
807, 8.214979051143446
808, 8.219236702990978
809, 8.223486204790152
810, 8.227727572153382
811, 8.231960820664197
812, 8.236185965877308
813, 8.24040302331869
814, 8.244612008485664
815, 8.248812936846946
816, 8.253005823842743
817, 8.257190684884819
818, 8.261367535356575
819, 8.265536390613102
820, 8.269697265981286
821, 8.273850176759854
822, 8.277995138219463
823, 8.28213216560278
824, 8.286261274124533
825, 8.290382478971601
826, 8.294495795303089
827, 8.298601238250395
828, 8.302698822917288
829, 8.306788564379977
830, 8.310870477687189
831, 8.31494457786025
832, 8.319010879893138
833, 8.323069398752576
834, 8.327120149378104
835, 8.331163146682137
836, 8.335198405550056
837, 8.339225940840281
838, 8.343245767384332
839, 8.347257899986914
840, 8.351262353425989
841, 8.355259142452843
842, 8.359248281792167
843, 8.36322978614213
844, 8.36720367017445
845, 8.371169948534474
846, 8.375128635841243
847, 8.379079746687573
848, 8.383023295640118
849, 8.386959297239459
850, 8.390887766000175
851, 8.394808716410898
852, 8.398722162934414
853, 8.402628120007721
854, 8.406526602042101
855, 8.410417623423205
856, 8.414301198511115
857, 8.418177341640424
858, 8.422046067120318
859, 8.425907389234627
860, 8.429761322241925
861, 8.433607880375579
862, 8.43744707784385
863, 8.441278928829941
864, 8.445103447492087
865, 8.448920647963618
866, 8.452730544353049
867, 8.456533150744136
868, 8.460328481195958
869, 8.464116516774904
870, 8.467897298640889
871, 8.471670843944779
872, 8.475437166553922
873, 8.479196280309532
874, 8.482948199026758
875, 8.486692936494734
876, 8.490430506476638
877, 8.494160922709755
878, 8.497884198905531
879, 8.501600348749637
880, 8.505309385902018
881, 8.509011323996962
882, 8.512706176643153
883, 8.51639395742372
884, 8.520074679896318
885, 8.523748357593165
886, 8.527415004021107
887, 8.53107463266168
888, 8.534727256971172
889, 8.53837289038066
890, 8.542011546296102
891, 8.545643238098359
892, 8.549267979143284
893, 8.552885782761761
894, 8.556496662259772
895, 8.56010063091845
896, 8.563697701994146
897, 8.567287888718473
898, 8.570871204298381
899, 8.574447661916203
900, 8.578017274729715
901, 8.581580055872205
902, 8.585136018452511
903, 8.588685175555103
904, 8.592227540240124
905, 8.595763125543458
906, 8.599291944476773
907, 8.6028140100276
908, 8.606329335159383
909, 8.609837932811532
910, 8.613339815899485
911, 8.616834997314772
912, 8.620323489925061
913, 8.623805306574226
914, 8.627280460082407
915, 8.630748963246056
916, 8.634210828838011
917, 8.637666069607537
918, 8.641114698280402
919, 8.644556727558928
920, 8.647992170122041
921, 8.651421038625342
922, 8.654843345701162
923, 8.658259103958605
924, 8.661668325983639
925, 8.665071024339122
926, 8.668467211564876
927, 8.671856900177746
928, 8.67524010267165
929, 8.67861683151764
930, 8.681987092502254
931, 8.685350888491943
932, 8.688708246555304
933, 8.69205917901892
934, 8.695403698185793
935, 8.6987418163354
936, 8.702073545723724
937, 8.705398898583333
938, 8.708717887123397
939, 8.712030523529762
940, 8.715336819964994
941, 8.718636788568425
942, 8.721930441456204
943, 8.725217790721345
944, 8.728498848433793
945, 8.731773626640443
946, 8.735042137365221
947, 8.738304392609122
948, 8.741560404350244
949, 8.74481018454387
950, 8.748053745122492
951, 8.751291097995871
952, 8.754522255051087
953, 8.75774722815259
954, 8.76096602914224
955, 8.764178669839376
956, 8.767385162040846
957, 8.770585517521061
958, 8.773779748032068
959, 8.776967865303565
960, 8.78014988104297
961, 8.783325806935473
962, 8.786495654644085
963, 8.789659435809673
964, 8.792817162051028
965, 8.795968844964916
966, 8.7991144961261
967, 8.80225412708743
968, 8.805387749379864
969, 8.80851537451253
970, 8.81163701397277
971, 8.814752679226203
972, 8.817862381716743
973, 8.820966132866701
974, 8.82406394407678
975, 8.827155826726163
976, 8.830241792172547
977, 8.833321851752196
978, 8.836396016779984
979, 8.83946429854947
980, 8.84252670833291
981, 8.845583257381335
982, 8.848633956924596
983, 8.851678818171408
984, 8.854717852309397
985, 8.857751070505168
986, 8.860778483904332
987, 8.863800103631569
988, 8.866815940790682
989, 8.869826006464626
990, 8.87283031171559
991, 8.875828867585021
992, 8.878821678948954
993, 8.88180875982785
994, 8.88479012371034
995, 8.887765781534693
996, 8.890735744218304
997, 8.893700022657761
998, 8.896658627728874
999, 8.89961157028673
1000, 8.902558861165739
1001, 8.905500511179687
1002, 8.908436531121763
1003, 8.911366931764636
1004, 8.914291723860472
1005, 8.917210918140999
1006, 8.920124525317554
1007, 8.923032556081122
1008, 8.925935021102381
1009, 8.928831931031759
1010, 8.931723296499479
1011, 8.934609128115595
1012, 8.937489436470052
1013, 8.940364232132726
1014, 8.943233525653472
1015, 8.946097327562178
1016, 8.948955648368793
1017, 8.951808498563393
1018, 8.954655888616227
1019, 8.957497828977743
1020, 8.960334330078668
1021, 8.963165402330022
1022, 8.96599105612319
1023, 8.968811301829943
1024, 8.971626149802528
1025, 8.97443561037366
1026, 8.977239693856614
1027, 8.98003841054524
1028, 8.982831770714043
1029, 8.985619784618185
1030, 8.988402462493589
1031, 8.991179814556927
1032, 8.993951851005715
1033, 8.996718582018325
1034, 8.999480017754054
1035, 9.002236168353166
1036, 9.004987043936929
1037, 9.007732654607672
1038, 9.010473010448836
1039, 9.013208121525004
1040, 9.015937997881965
1041, 9.018662649546746
1042, 9.02138208652768
1043, 9.024096318814426
1044, 9.026805356378036
1045, 9.029509209170998
1046, 9.032207887127276
1047, 9.034901400162362
1048, 9.037589758173318
1049, 9.040272971038839
1050, 9.042951048619281
1051, 9.045624000756714
1052, 9.04829183727497
1053, 9.05095456729487
1054, 9.053612194755397
1055, 9.05626473547252
1056, 9.058912199181131
1057, 9.061554595597807
1058, 9.064191934420862
1059, 9.066824225330402
1060, 9.069451477988355
1061, 9.072073702038525
1062, 9.074690907106628
1063, 9.077303102800352
1064, 9.079910298709377
1065, 9.082512504405445
1066, 9.085109729442392
1067, 9.087701983356187
1068, 9.090289275664992
1069, 9.092871615869186
1070, 9.095449013451432
1071, 9.098021477876706
1072, 9.100589018592347
1073, 9.1031516450281
1074, 9.105709366596166
1075, 9.108262192691232
1076, 9.110810132690528
1077, 9.11335319595388
1078, 9.115891391823727
1079, 9.11842472962519
1080, 9.12095321866611
1081, 9.123476868237082
1082, 9.12599568761152
1083, 9.128509686045676
1084, 9.131018872778707
1085, 9.133523257032714
1086, 9.136022848012777
1087, 9.138517654907002
1088, 9.141007686886573
1089, 9.143492953105797
1090, 9.145973462702138
1091, 9.148449224796275
1092, 9.150920248492124
1093, 9.153386542876914
1094, 9.155848117021211
1095, 9.158304979978954
1096, 9.160757140787533
1097, 9.163204608467796
1098, 9.165647392024116
1099, 9.168085500444425
1100, 9.170518942700278
1101, 9.172947727746859
1102, 9.175371864523074
1103, 9.177791361951549
1104, 9.180206228938706
1105, 9.1826164743748
1106, 9.18502210713396
1107, 9.187423136074226
1108, 9.18981957003761
1109, 9.192211417850137
1110, 9.194598688321868
1111, 9.196981390246979
1112, 9.199359532403783
1113, 9.20173312355477
1114, 9.204102172446675
1115, 9.206466680673778
1116, 9.208826656089737
1117, 9.211182114385057
1118, 9.213533064209962
1119, 9.215879514198505
1120, 9.218221472968613
1121, 9.22055894912214
1122, 9.222891951244879
1123, 9.225220487906622
1124, 9.227544567661198
1125, 9.229864199046503
1126, 9.232179390584554
1127, 9.234490150781507
1128, 9.23679648812772
1129, 9.239098411097777
1130, 9.241395928150538
1131, 9.243689047729166
1132, 9.245977778261182
1133, 9.248262128158489
1134, 9.25054210581742
1135, 9.25281771961878
1136, 9.255088977927882
1137, 9.257355889094583
1138, 9.25961846145333
1139, 9.261876703323207
1140, 9.264130623007937
1141, 9.26638022879597
1142, 9.26862552896051
1143, 9.270866531759522
1144, 9.273103245435808
1145, 9.27533567821704
1146, 9.277563838315785
1147, 9.279787733929552
1148, 9.282007373240848
1149, 9.284222764417182
1150, 9.286433915611141
1151, 9.288640834960406
1152, 9.290843530587802
1153, 9.293042010601333
1154, 9.295236283094233
1155, 9.297426356144978
1156, 9.29961223781736
1157, 9.301793936160504
1158, 9.303971459208912
1159, 9.306144814982506
1160, 9.308314011486674
1161, 9.310479056712284
1162, 9.312639958635756
1163, 9.314796725219086
1164, 9.31694936440988
1165, 9.319097884141398
1166, 9.321242292332608
1167, 9.323382596888196
1168, 9.325518805698637
1169, 9.327650926640217
1170, 9.329778967575074
1171, 9.33190293635123
1172, 9.334022840802662
1173, 9.3361386887493
1174, 9.33825048799709
1175, 9.340358246338038
1176, 9.342461971550236
1177, 9.344561655846887
1178, 9.346657319541755
1179, 9.348748972140442
1180, 9.35083662132507
1181, 9.352920274763315
1182, 9.354999940108437
1183, 9.357075624999297
1184, 9.359147337060422
1185, 9.361215083902017
1186, 9.363278873120011
1187, 9.365338712296072
1188, 9.367394608997659
1189, 9.369446570778052
1190, 9.371494605176387
1191, 9.373538719717672
1192, 9.375578921912851
1193, 9.377615219258805
1194, 9.37964761923842
1195, 9.381676129320592
1196, 9.383700756960272
1197, 9.3857215095985
1198, 9.387738394662444
1199, 9.389751419565417
1200, 9.391760591706937
1201, 9.393765918472726
1202, 9.395767407234777
1203, 9.397765065351367
1204, 9.399758900167102
1205, 9.401748919012944
1206, 9.403735129206243
1207, 9.40571753805078
1208, 9.407696152836792
1209, 9.409670980841014
1210, 9.411642029326696
1211, 9.41360930554366
1212, 9.415572816728318
1213, 9.417532570103708
1214, 9.41948857287953
1215, 9.42144083225218
1216, 9.423389355404785
1217, 9.425334149507233
1218, 9.427275221716199
1219, 9.429212579175207
1220, 9.431146229014626
1221, 9.433076178351737
1222, 9.435002434290737
1223, 9.436925003922806
1224, 9.438843894326101
1225, 9.44075911256584
1226, 9.442670665694271
1227, 9.444578560750772
1228, 9.446482804761839
